0.041651	0.17976	0.0091834
0.044983	0.11631	0.0088764
0.048315	0.094459	0.008144
0.051647	0.054843	0.0079334
0.054979	0.026194	0.0072278
0.058311	-0.012879	0.0071944
0.061643	-0.044416	0.0067657
0.064975	-0.084047	0.0068611
0.068307	-0.10868	0.0065974
0.071639	-0.13102	0.006275
0.074971	-0.15256	0.0067309
0.078303	-0.17617	0.0066006
0.081635	-0.19943	0.00732
0.084967	-0.23425	0.0067001
0.088299	-0.22811	0.0069388
0.091631	-0.249	0.006475
0.094962	-0.25768	0.0065627
0.098294	-0.26416	0.006192
0.10163	-0.27197	0.0061654
0.10496	-0.27976	0.0065482
0.10829	-0.26642	0.0062103
0.11162	-0.2696	0.0063621
0.11495	-0.26395	0.0061891
0.11829	-0.26603	0.0059309
0.12162	-0.26424	0.0063492
0.12495	-0.25388	0.0060617
0.12828	-0.25182	0.0058118
0.13161	-0.24955	0.0058327
0.13495	-0.23117	0.0059383
0.13828	-0.22101	0.005569
0.14161	-0.21458	0.0055623
0.14494	-0.20969	0.0053258
0.14827	-0.1989	0.005883
0.15161	-0.18622	0.0055681
0.15494	-0.17418	0.0052696
0.15827	-0.16525	0.0052483
0.1616	-0.15849	0.0050837
0.16493	-0.14648	0.0048519
0.16827	-0.12858	0.005223
0.1716	-0.12083	0.0049963
0.17493	-0.1144	0.005232
0.17826	-0.10573	0.0055937
0.18159	-0.087115	0.0051567
0.18492	-0.087195	0.0051083
0.18826	-0.077727	0.0050266
0.19159	-0.068246	0.0052805
0.19492	-0.059951	0.0048033
0.19825	-0.053649	0.0045686
0.20158	-0.04611	0.0047078
0.20492	-0.042693	0.0044781
0.20825	-0.038887	0.0044601
0.21158	-0.042384	0.0045275
0.21491	-0.031599	0.0050347
0.21824	-0.019353	0.0045218
0.22158	-0.015319	0.0042878
0.22491	-0.017144	0.0045846
0.22824	-0.020178	0.0044199
0.23157	-0.013027	0.0042034
0.2349	-0.0099784	0.0043857
0.23824	-0.0046799	0.0043711
0.24157	-0.0098181	0.0044202
0.2449	-0.0057373	0.0045098
0.24823	-0.0025012	0.0043161
0.25156	-0.0062969	0.0043726
0.2549	-0.00088499	0.0047136
0.25823	0.0012283	0.0044449
0.26156	0.0024422	0.0043384
0.26489	0.0055851	0.0047176
0.26822	0.00019617	0.0047196
0.27156	-0.0010934	0.0043972
0.27489	0.0057495	0.0042501
0.27822	0.0028534	0.0042928
0.28155	0.0022654	0.0042106
0.28488	0.00094387	0.0037235
0.28822	0.0031238	0.0038805
0.29155	-0.0015788	0.0040758
0.29488	-0.00017974	0.004275
0.29821	0.0010047	0.0041632
0.30154	-0.00032535	0.0040511
0.30487	0.0066241	0.0042568
0.30821	0.0081746	0.004235
0.31154	0.0015591	0.0039967
0.31487	-0.0019525	0.0044187
0.3182	0.00045649	0.0040916
0.32153	0.0026203	0.0042017
0.32487	0.0022034	0.0040696
0.3282	-0.0019346	0.0039514
0.33153	0.0012384	0.0041307
0.33486	0.00015312	0.0041038
0.33819	-6.8543e-05	0.004006
0.34153	0.001345	0.0038926
0.34486	0.0015175	0.0041941
0.34819	0.0012386	0.0041982
0.35152	-0.001356	0.0042359
0.35485	0.003457	0.0040641
0.35819	-4.5237e-05	0.0037268
0.36152	0.00031393	0.0041188
0.36485	-0.0010286	0.0040112
0.36818	-0.0047572	0.0040074
0.37151	-0.0075823	0.0041828
0.37485	-0.0034145	0.0039936
0.37818	-0.0020494	0.0041593
0.38151	-0.0011505	0.0038956
0.38484	-0.0054489	0.0037245
0.38817	-0.0068931	0.0039284
0.39151	-0.0035553	0.003735
0.39484	-0.0013978	0.0039809
0.39817	0.00096331	0.0040185
0.4015	0.00032481	0.003745
0.40483	-0.0014278	0.0038264
0.40817	0.0021427	0.0038204
0.4115	-0.0023227	0.0038169
0.41483	0.00066278	0.0038419
0.41816	0.00024658	0.0040142
0.42149	-0.0036009	0.0037572
0.42482	-0.0022697	0.0037115
0.42816	0.0018827	0.0039236
0.43149	0.00068062	0.0036512
0.43482	-0.0019731	0.0036119
0.43815	-8.4396e-05	0.0037788
0.44148	0.0025182	0.0039049
0.44482	0.00059208	0.0036144
0.44815	0.00031674	0.0035503
0.45148	-0.0021339	0.0036785
0.45481	-0.0010005	0.0037326
0.45814	0.0042579	0.0035634
0.46148	0.00532	0.0035637
0.46481	0.0025288	0.003517
0.46814	0.0033501	0.0036331
0.47147	0.00058208	0.0037232
0.4748	0.0011926	0.0037645
0.47814	0.0014989	0.0035071
0.48147	0.0038475	0.0036983
0.4848	-0.00051456	0.0036614
0.48813	0.0024126	0.0033792
0.49146	-0.00092553	0.0036273
0.4948	-0.00070219	0.003643
0.49813	0.000718	0.0036863
0.50146	-7.7574e-06	0.0037147
0.50479	0.00019226	0.0037306
0.50812	0.0032684	0.0037715
0.51146	0.0063763	0.0035659
0.51479	0.0036176	0.0036877
0.51812	0.0081419	0.0036256
0.52145	0.007484	0.0035326
0.52478	-0.00047995	0.003937
0.52812	0.00087713	0.003581
0.53145	0.005073	0.0036336
0.53478	-0.00013997	0.0035225
0.53811	0.0031698	0.0035692
0.54144	0.0034615	0.0036989
0.54477	-0.0018678	0.0037892
0.54811	-0.0005462	0.0035267
0.55144	0.00030634	0.0032539
0.55477	-0.002902	0.0035258
0.5581	-0.0025313	0.0036606
0.56143	0.00032458	0.0036112
0.56477	0.0016075	0.0037529
0.5681	0.00063188	0.0037373
0.57143	-0.00055332	0.0037547
0.57476	0.00087707	0.003599
0.57809	-0.001944	0.003724
0.58143	0.0010328	0.0037142
0.58476	-0.0029252	0.0034676
0.58809	-0.0016837	0.0034587
0.59142	-0.0029535	0.0036076
0.59475	-0.00070023	0.0035663
0.59809	-0.0013872	0.0036029
0.60142	-0.0016373	0.0035899
0.60475	-0.0032349	0.0038778
0.60808	0.0011095	0.003602
0.61141	-0.002995	0.0036449
0.61475	-0.00096678	0.0034723
0.61808	0.0010612	0.0034507
0.62141	0.0029268	0.003483
0.62474	-0.003459	0.0036181
0.62807	-0.0019198	0.0037321
0.63141	-0.0015749	0.003574
0.63474	0.00076034	0.0036637
0.63807	0.00098356	0.003684
0.6414	-0.0011369	0.0035136
0.64473	0.0020209	0.0035864
0.64807	0.0019305	0.0035805
0.6514	0.0028825	0.0034465
0.65473	8.2798e-05	0.0034989
0.65806	0.0029016	0.0037589
0.66139	-0.0021642	0.0038169
0.66472	-0.0028902	0.0035318
0.66806	-0.0011081	0.0034717
0.67139	-0.00031703	0.0034774
0.67472	-0.00079391	0.0037756
0.67805	-0.002367	0.0037192
0.68138	-0.0020015	0.0036832
0.68472	0.0010287	0.0038724
0.68805	-0.00068582	0.0037519
0.69138	-0.0016063	0.0034755
0.69471	-0.00095408	0.0034937
0.69804	0.00072648	0.0033622
0.70138	-0.0010027	0.0035442
0.70471	-0.00038357	0.0034666
0.70804	0.00055403	0.0035493
0.71137	-0.00035805	0.0035505
0.7147	-0.00027379	0.0035204
0.71804	-0.00056031	0.0036176
0.72137	-0.0016314	0.0037953
0.7247	0.00028939	0.0035846
0.72803	0.0047776	0.0035587
0.73136	0.0032387	0.0032746
0.7347	-0.0024249	0.0033219
0.73803	-0.0026805	0.0035396
0.74136	0.00054431	0.0036001
0.74469	-0.00016597	0.0035734
0.74802	0.0033331	0.0036825
0.75136	-0.0015796	0.003302
0.75469	-0.00066395	0.003589
0.75802	-0.0012565	0.0036073
0.76135	-0.0022321	0.0036093
0.76468	-0.00059655	0.0034934
0.76802	-0.0013432	0.0035875
0.77135	0.0010337	0.00365
0.77468	0.00025987	0.0035419
0.77801	0.00015072	0.0033865
0.78134	-0.0032075	0.0034258
0.78467	-0.0014366	0.0036504
0.78801	-0.0022815	0.0034181
0.79134	-0.00059707	0.0034088
0.79467	0.0017764	0.003599
0.798	-4.8573e-05	0.0036789
